File Path,Label,Class
Notes Datasets\28. G2\28-G2-53.wav,G2,36
Notes Datasets\28. G2\28-G2-54.wav,G2,36
Notes Datasets\28. G2\28-G2-55.wav,G2,36
Notes Datasets\28. G2\28-G2-56.wav,G2,36
Notes Datasets\28. G2\28-G2-6.wav,G2,36
Notes Datasets\28. G2\28-G2-7.wav,G2,36
Notes Datasets\28. G2\28-G2-8.wav,G2,36
Notes Datasets\28. G2\28-G2-9.wav,G2,36
Notes Datasets\28. G2\28-G2.wav,G2,36
Notes Datasets\28. G2\G2_C.wav,G2,36
Notes Datasets\28. G2\G2_FT.wav,G2,36
Notes Datasets\28. G2\GC_-28.wav,G2,36
Notes Datasets\28. G2\PC-28.wav,G2,36
Notes Datasets\28. G2\TC-28.wav,G2,36
Notes Datasets\29. G-sharp 2\29-G-2 (1).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (10).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (11).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (12).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (13).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (14).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (15).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (16).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (17).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (18).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (19).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (2).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (20).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (21).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (22).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (23).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (24).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (25).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (26).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (27).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (28).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (29).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (3).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (30).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (31).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (32).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (33).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (34).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (35).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (36).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (37).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (38).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (39).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (4).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (40).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (41).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (42).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (43).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (44).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (45).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (46).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (47).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (48).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (49).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (5).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (50).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (51).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (52).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (53).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (54).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (55).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (56).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (57).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (58).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (59).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (6).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (60).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (61).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (7).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (8).wav,G-sharp 2,34
Notes Datasets\29. G-sharp 2\29-G-2 (9).wav,G-sharp 2,34
Notes Datasets\3. F-sharp\03-F-sharp (1).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (10).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (11).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (12).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (13).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (14).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (15).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (16).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (17).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (18).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (19).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (2).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (20).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (21).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (22).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (23).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (24).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (25).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (26).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (27).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (28).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (29).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (3).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (30).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (31).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (32).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (33).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (34).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (35).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (36).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (37).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (38).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (39).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (4).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (40).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (41).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (42).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (43).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (44).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (45).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (46).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (47).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (48).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (49).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (5).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (50).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (51).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (52).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (53).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (54).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (55).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (56).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (57).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (58).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (59).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (6).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (60).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (61).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (62).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (7).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (8).wav,F-sharp,26
Notes Datasets\3. F-sharp\03-F-sharp (9).wav,F-sharp,26
Notes Datasets\30. A2\30-A2-10.wav,A2,5
Notes Datasets\30. A2\30-A2-11.wav,A2,5
Notes Datasets\30. A2\30-A2-12.wav,A2,5
Notes Datasets\30. A2\30-A2-13.wav,A2,5
Notes Datasets\30. A2\30-A2-14.wav,A2,5
Notes Datasets\30. A2\30-A2-15.wav,A2,5
Notes Datasets\30. A2\30-A2-16.wav,A2,5
Notes Datasets\30. A2\30-A2-17.wav,A2,5
Notes Datasets\30. A2\30-A2-18.wav,A2,5
Notes Datasets\30. A2\30-A2-19.wav,A2,5
Notes Datasets\30. A2\30-A2-2.wav,A2,5
Notes Datasets\30. A2\30-A2-20.wav,A2,5
Notes Datasets\30. A2\30-A2-21.wav,A2,5
Notes Datasets\30. A2\30-A2-22.wav,A2,5
Notes Datasets\30. A2\30-A2-23.wav,A2,5
Notes Datasets\30. A2\30-A2-24.wav,A2,5
Notes Datasets\30. A2\30-A2-25.wav,A2,5
Notes Datasets\30. A2\30-A2-26.wav,A2,5
Notes Datasets\30. A2\30-A2-27.wav,A2,5
Notes Datasets\30. A2\30-A2-28.wav,A2,5
Notes Datasets\30. A2\30-A2-29.wav,A2,5
Notes Datasets\30. A2\30-A2-3.wav,A2,5
Notes Datasets\30. A2\30-A2-30.wav,A2,5
Notes Datasets\30. A2\30-A2-31.wav,A2,5
Notes Datasets\30. A2\30-A2-32.wav,A2,5
Notes Datasets\30. A2\30-A2-33.wav,A2,5
Notes Datasets\30. A2\30-A2-34.wav,A2,5
Notes Datasets\30. A2\30-A2-35.wav,A2,5
Notes Datasets\30. A2\30-A2-36.wav,A2,5
Notes Datasets\30. A2\30-A2-37.wav,A2,5
Notes Datasets\30. A2\30-A2-38.wav,A2,5
Notes Datasets\30. A2\30-A2-39.wav,A2,5
Notes Datasets\30. A2\30-A2-4.wav,A2,5
Notes Datasets\30. A2\30-A2-40.wav,A2,5
Notes Datasets\30. A2\30-A2-41.wav,A2,5
Notes Datasets\30. A2\30-A2-42.wav,A2,5
Notes Datasets\30. A2\30-A2-43.wav,A2,5
Notes Datasets\30. A2\30-A2-44.wav,A2,5
Notes Datasets\30. A2\30-A2-45.wav,A2,5
Notes Datasets\30. A2\30-A2-46.wav,A2,5
Notes Datasets\30. A2\30-A2-47.wav,A2,5
Notes Datasets\30. A2\30-A2-48.wav,A2,5
Notes Datasets\30. A2\30-A2-49.wav,A2,5
Notes Datasets\30. A2\30-A2-5.wav,A2,5
Notes Datasets\30. A2\30-A2-50.wav,A2,5
Notes Datasets\30. A2\30-A2-51.wav,A2,5
Notes Datasets\30. A2\30-A2-52.wav,A2,5
Notes Datasets\30. A2\30-A2-53.wav,A2,5
Notes Datasets\30. A2\30-A2-54.wav,A2,5
Notes Datasets\30. A2\30-A2-55.wav,A2,5
Notes Datasets\30. A2\30-A2-56.wav,A2,5
Notes Datasets\30. A2\30-A2-6.wav,A2,5
Notes Datasets\30. A2\30-A2-7.wav,A2,5
Notes Datasets\30. A2\30-A2-8.wav,A2,5
Notes Datasets\30. A2\30-A2-9.wav,A2,5
Notes Datasets\30. A2\30-A2.wav,A2,5
Notes Datasets\30. A2\A2_C.wav,A2,5
Notes Datasets\30. A2\A2_FT.wav,A2,5
Notes Datasets\30. A2\GC_-30.wav,A2,5
Notes Datasets\30. A2\PC-30.wav,A2,5
Notes Datasets\30. A2\TC-30.wav,A2,5
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (1).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (10).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (11).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (12).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (13).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (14).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (15).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (16).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (17).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (18).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (19).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (2).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (20).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (21).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (22).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (23).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (24).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (25).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (26).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (27).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (28).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (29).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (3).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (30).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (31).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (32).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (33).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (34).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (35).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (36).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (37).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (38).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (39).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (4).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (40).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (41).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (42).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (43).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (44).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (45).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (46).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (47).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (48).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (49).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (5).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (50).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (51).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (52).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (53).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (54).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (55).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (56).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (57).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (58).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (59).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (6).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (60).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (61).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (7).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (8).wav,A-sharp 2,3
Notes Datasets\31. A-sharp 2\31-A-sharp-2 (9).wav,A-sharp 2,3
Notes Datasets\32. B2\32-B2-10.wav,B2,8
Notes Datasets\32. B2\32-B2-11.wav,B2,8
Notes Datasets\32. B2\32-B2-12.wav,B2,8
Notes Datasets\32. B2\32-B2-13.wav,B2,8
Notes Datasets\32. B2\32-B2-14.wav,B2,8
Notes Datasets\32. B2\32-B2-15.wav,B2,8
Notes Datasets\32. B2\32-B2-16.wav,B2,8
Notes Datasets\32. B2\32-B2-17.wav,B2,8
Notes Datasets\32. B2\32-B2-18.wav,B2,8
Notes Datasets\32. B2\32-B2-19.wav,B2,8
Notes Datasets\32. B2\32-B2-2.wav,B2,8
Notes Datasets\32. B2\32-B2-20.wav,B2,8
Notes Datasets\32. B2\32-B2-21.wav,B2,8
Notes Datasets\32. B2\32-B2-22.wav,B2,8
Notes Datasets\32. B2\32-B2-23.wav,B2,8
Notes Datasets\32. B2\32-B2-24.wav,B2,8
Notes Datasets\32. B2\32-B2-25.wav,B2,8
Notes Datasets\32. B2\32-B2-26.wav,B2,8
Notes Datasets\32. B2\32-B2-27.wav,B2,8
Notes Datasets\32. B2\32-B2-28.wav,B2,8
Notes Datasets\32. B2\32-B2-29.wav,B2,8
Notes Datasets\32. B2\32-B2-3.wav,B2,8
Notes Datasets\32. B2\32-B2-30.wav,B2,8
Notes Datasets\32. B2\32-B2-31.wav,B2,8
Notes Datasets\32. B2\32-B2-32.wav,B2,8
Notes Datasets\32. B2\32-B2-33.wav,B2,8
Notes Datasets\32. B2\32-B2-34.wav,B2,8
Notes Datasets\32. B2\32-B2-35.wav,B2,8
Notes Datasets\32. B2\32-B2-36.wav,B2,8
Notes Datasets\32. B2\32-B2-37.wav,B2,8
Notes Datasets\32. B2\32-B2-38.wav,B2,8
Notes Datasets\32. B2\32-B2-39.wav,B2,8
Notes Datasets\32. B2\32-B2-4.wav,B2,8
Notes Datasets\32. B2\32-B2-40.wav,B2,8
Notes Datasets\32. B2\32-B2-41.wav,B2,8
Notes Datasets\32. B2\32-B2-42.wav,B2,8
Notes Datasets\32. B2\32-B2-43.wav,B2,8
Notes Datasets\32. B2\32-B2-44.wav,B2,8
Notes Datasets\32. B2\32-B2-45.wav,B2,8
Notes Datasets\32. B2\32-B2-46.wav,B2,8
Notes Datasets\32. B2\32-B2-47.wav,B2,8
Notes Datasets\32. B2\32-B2-48.wav,B2,8
Notes Datasets\32. B2\32-B2-49.wav,B2,8
Notes Datasets\32. B2\32-B2-5.wav,B2,8
Notes Datasets\32. B2\32-B2-50.wav,B2,8
Notes Datasets\32. B2\32-B2-51.wav,B2,8
Notes Datasets\32. B2\32-B2-52.wav,B2,8
Notes Datasets\32. B2\32-B2-53.wav,B2,8
Notes Datasets\32. B2\32-B2-54.wav,B2,8
Notes Datasets\32. B2\32-B2-55.wav,B2,8
Notes Datasets\32. B2\32-B2-56.wav,B2,8
Notes Datasets\32. B2\32-B2-6.wav,B2,8
Notes Datasets\32. B2\32-B2-7.wav,B2,8
Notes Datasets\32. B2\32-B2-8.wav,B2,8
Notes Datasets\32. B2\32-B2-9.wav,B2,8
Notes Datasets\32. B2\32-B2.wav,B2,8
Notes Datasets\32. B2\B2_C.wav,B2,8
Notes Datasets\32. B2\B2_FT.wav,B2,8
Notes Datasets\32. B2\GC_-32.wav,B2,8
Notes Datasets\32. B2\PC-32.wav,B2,8
Notes Datasets\32. B2\TC-32.wav,B2,8
Notes Datasets\33. C2\33-C2-10.wav,C2,14
Notes Datasets\33. C2\33-C2-11.wav,C2,14
Notes Datasets\33. C2\33-C2-12.wav,C2,14
Notes Datasets\33. C2\33-C2-13.wav,C2,14
Notes Datasets\33. C2\33-C2-14.wav,C2,14
Notes Datasets\33. C2\33-C2-15.wav,C2,14
Notes Datasets\33. C2\33-C2-16.wav,C2,14
Notes Datasets\33. C2\33-C2-17.wav,C2,14
Notes Datasets\33. C2\33-C2-18.wav,C2,14
Notes Datasets\33. C2\33-C2-19.wav,C2,14
Notes Datasets\33. C2\33-C2-2.wav,C2,14
Notes Datasets\33. C2\33-C2-20.wav,C2,14
Notes Datasets\33. C2\33-C2-21.wav,C2,14
Notes Datasets\33. C2\33-C2-22.wav,C2,14
Notes Datasets\33. C2\33-C2-23.wav,C2,14
Notes Datasets\33. C2\33-C2-24.wav,C2,14
Notes Datasets\33. C2\33-C2-25.wav,C2,14
Notes Datasets\33. C2\33-C2-26.wav,C2,14
Notes Datasets\33. C2\33-C2-27.wav,C2,14
Notes Datasets\33. C2\33-C2-28.wav,C2,14
Notes Datasets\33. C2\33-C2-29.wav,C2,14
Notes Datasets\33. C2\33-C2-3.wav,C2,14
Notes Datasets\33. C2\33-C2-30.wav,C2,14
Notes Datasets\33. C2\33-C2-31.wav,C2,14
Notes Datasets\33. C2\33-C2-32.wav,C2,14
Notes Datasets\33. C2\33-C2-33.wav,C2,14
Notes Datasets\33. C2\33-C2-34.wav,C2,14
Notes Datasets\33. C2\33-C2-35.wav,C2,14
Notes Datasets\33. C2\33-C2-36.wav,C2,14
Notes Datasets\33. C2\33-C2-37.wav,C2,14
Notes Datasets\33. C2\33-C2-38.wav,C2,14
Notes Datasets\33. C2\33-C2-39.wav,C2,14
Notes Datasets\33. C2\33-C2-4.wav,C2,14
Notes Datasets\33. C2\33-C2-40.wav,C2,14
Notes Datasets\33. C2\33-C2-41.wav,C2,14
Notes Datasets\33. C2\33-C2-42.wav,C2,14
Notes Datasets\33. C2\33-C2-43.wav,C2,14
Notes Datasets\33. C2\33-C2-44.wav,C2,14
Notes Datasets\33. C2\33-C2-45.wav,C2,14
Notes Datasets\33. C2\33-C2-46.wav,C2,14
Notes Datasets\33. C2\33-C2-47.wav,C2,14
Notes Datasets\33. C2\33-C2-48.wav,C2,14
Notes Datasets\33. C2\33-C2-49.wav,C2,14
Notes Datasets\33. C2\33-C2-5.wav,C2,14
Notes Datasets\33. C2\33-C2-50.wav,C2,14
Notes Datasets\33. C2\33-C2-51.wav,C2,14
Notes Datasets\33. C2\33-C2-52.wav,C2,14
Notes Datasets\33. C2\33-C2-53.wav,C2,14
Notes Datasets\33. C2\33-C2-54.wav,C2,14
Notes Datasets\33. C2\33-C2-55.wav,C2,14
Notes Datasets\33. C2\33-C2-56.wav,C2,14
Notes Datasets\33. C2\33-C2-6.wav,C2,14
Notes Datasets\33. C2\33-C2-7.wav,C2,14
Notes Datasets\33. C2\33-C2-8.wav,C2,14
Notes Datasets\33. C2\33-C2-9.wav,C2,14
Notes Datasets\33. C2\33-C2.wav,C2,14
Notes Datasets\33. C2\C2.wav,C2,14
Notes Datasets\33. C2\C2_C.wav,C2,14
Notes Datasets\33. C2\GC_-33.wav,C2,14
Notes Datasets\33. C2\PC-33.wav,C2,14
Notes Datasets\33. C2\TC-33.wav,C2,14
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (1).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (10).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (11).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (12).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (13).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (14).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (15).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (16).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (17).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (18).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (19).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (2).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (20).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (21).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (22).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (23).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (24).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (25).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (26).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (27).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (28).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (29).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (3).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (30).wav,C-sharp 2,12
